date,session_key,pit_duration,meeting_key,driver_number,lap_number,lane_duration,stop_duration
2025-05-04T20:49:50.673000+00:00,10033,22.106,1259,81,29,22.106,2.2
2025-05-04T20:50:02.131000+00:00,10033,22.044,1259,4,29,22.044,2.3
2025-05-04T20:50:24.094000+00:00,10033,24.257,1259,63,29,24.257,4.5
2025-05-04T20:50:32.175000+00:00,10033,22.183,1259,16,29,22.183,2.3
2025-05-04T20:55:38.007000+00:00,10033,22.06,1259,10,32,22.06,2.3
2025-05-04T21:02:11.272000+00:00,10033,22.108,1259,27,36,22.108,2.5
2025-05-18T13:05:35.954000+00:00,9987,30.506,1260,31,1,30.506,2.6
2025-05-18T13:16:32.985000+00:00,9987,31.488,1260,10,9,31.488,3.7
2025-05-18T13:17:48.791000+00:00,9987,29.634,1260,16,10,29.634,2.0
2025-05-18T13:17:54.304000+00:00,9987,29.695,1260,30,10,29.695,2.2
2025-05-18T13:19:09.863000+00:00,9987,29.784,1260,63,11,29.784,2.4
2025-05-18T13:19:11.457000+00:00,9987,30.08,1260,55,11,30.08,3.4
2025-05-18T13:20:32.826000+00:00,9987,30.163,1260,14,12,30.163,2.6
2025-05-18T13:20:40.339000+00:00,9987,30.906,1260,5,12,30.906,3.4
2025-05-18T13:21:45.574000+00:00,9987,30.973,1260,81,13,30.973,3.6
2025-05-18T13:23:21.071000+00:00,9987,31.218,1260,18,14,31.218,3.6
2025-05-18T13:34:31.375000+00:00,9987,30.317,1260,43,22,30.317,2.8
2025-05-18T13:42:09.669000+00:00,9987,29.513,1260,4,28,29.513,2.1
2025-05-18T13:43:28.454000+00:00,9987,29.991,1260,1,29,29.991,2.3
2025-05-18T13:44:04.660000+00:00,9987,30.471,1260,23,29,30.471,2.9
2025-05-18T13:44:16.270000+00:00,9987,30.123,1260,6,29,30.123,2.5
2025-05-18T13:44:16.613000+00:00,9987,30.051,1260,12,29,30.051,2.5
2025-05-18T13:44:16.991000+00:00,9987,29.949,1260,44,29,29.949,2.3
2025-05-18T13:44:24.145000+00:00,9987,31.898,1260,16,29,31.898,2.8
2025-05-18T13:44:27.364000+00:00,9987,30.184,1260,27,29,30.184,2.6
2025-05-18T13:44:30.255000+00:00,9987,30.754,1260,63,29,30.754,2.7
2025-05-18T13:44:30.614000+00:00,9987,31.414,1260,87,29,31.414,2.9
2025-05-18T13:44:36.052000+00:00,9987,29.807,1260,22,29,29.807,2.2
2025-05-18T13:44:37.333000+00:00,9987,30.635,1260,55,29,30.635,3.0
2025-05-18T13:44:52.195000+00:00,9987,32.003,1260,10,29,32.003,3.2
2025-05-18T13:44:53.898000+00:00,9987,30.291,1260,30,29,30.291,2.3
2025-05-18T13:44:56.898000+00:00,9987,30.605,1260,5,29,30.605,3.1
2025-05-18T13:46:06.139000+00:00,9987,30.609,1260,81,30,30.609,3.3
2025-05-18T13:48:38.350000+00:00,9987,56.757,1260,87,31,56.757,29.0
2025-05-18T14:07:31.467000+00:00,9987,29.657,1260,1,46,29.657,2.1
2025-05-18T14:08:00.101000+00:00,9987,31.675,1260,4,46,31.675,4.4
2025-05-18T14:08:32.132000+00:00,9987,29.95,1260,44,46,29.95,2.1
2025-05-18T14:08:41.836000+00:00,9987,30.096,1260,6,46,30.096,2.6
2025-05-18T14:09:17.721000+00:00,9987,30.886,1260,14,46,30.886,3.1
2025-05-18T14:09:24.776000+00:00,9987,34.496,1260,18,46,34.496,4.1
2025-05-18T14:09:28.081000+00:00,9987,31.107,1260,43,46,31.107,3.2
2025-05-18T14:09:30.819000+00:00,9987,29.917,1260,5,46,29.917,2.3
2025-05-18T14:10:16.509000+00:00,9987,29.786,1260,23,47,29.786,2.5
2025-05-25T13:05:00.714000+00:00,9979,24.525,1261,22,1,24.525,2.6
2025-05-25T13:05:02.483000+00:00,9979,24.376,1261,10,1,24.376,2.4
2025-05-25T13:05:30.195000+00:00,9979,50.191,1261,87,1,50.191,28.5
2025-05-25T13:05:35.820000+00:00,9979,37.243,1261,5,1,37.243,14.6
2025-05-25T13:21:04.879000+00:00,9979,24.065,1261,27,12,24.065,2.4
2025-05-25T13:22:26.270000+00:00,9979,24.355,1261,43,13,24.355,2.5
2025-05-25T13:23:19.864000+00:00,9979,24.311,1261,6,14,24.311,2.7
2025-05-25T13:25:54.877000+00:00,9979,25.375,1261,14,16,25.375,2.6
2025-05-25T13:26:00.002000+00:00,9979,25.575,1261,31,16,25.575,3.1
2025-05-25T13:27:46.469000+00:00,9979,23.978,1261,18,17,23.978,2.5
2025-05-25T13:27:48.411000+00:00,9979,24.58,1261,87,17,24.58,3.2
2025-05-25T13:28:25.231000+00:00,9979,23.565,1261,44,18,23.565,2.1
2025-05-25T13:29:25.731000+00:00,9979,24.545,1261,4,19,24.545,2.7
2025-05-25T13:30:02.482000+00:00,9979,24.031,1261,6,19,24.031,2.5
2025-05-25T13:30:48.575000+00:00,9979,25.756,1261,81,20,25.756,3.8
2025-05-25T13:33:15.011000+00:00,9979,23.576,1261,16,22,23.576,2.0
2025-05-25T13:39:33.903000+00:00,9979,24.483,1261,5,26,24.483,2.7
2025-05-25T13:39:35.090000+00:00,9979,24.497,1261,43,26,24.497,2.7
2025-05-25T13:40:54.216000+00:00,9979,24.114,1261,1,28,24.114,2.3
2025-05-25T13:41:44.900000+00:00,9979,24.773,1261,31,28,24.773,2.8
2025-05-25T13:45:47.184000+00:00,9979,24.206,1261,30,31,24.206,2.6
2025-05-25T13:47:05.165000+00:00,9979,23.927,1261,23,32,23.927,2.4
2025-05-25T13:51:32.327000+00:00,9979,24.246,1261,5,35,24.246,2.4
2025-05-25T13:57:37.401000+00:00,9979,24.32,1261,30,40,24.32,2.5
2025-05-25T13:57:39.323000+00:00,9979,24.19,1261,23,40,24.19,2.3
2025-05-25T14:03:16.358000+00:00,9979,24.397,1261,27,44,24.397,3.0
2025-05-25T14:06:10.466000+00:00,9979,23.908,1261,81,48,23.908,2.3
2025-05-25T14:07:17.044000+00:00,9979,23.678,1261,16,49,23.678,2.2
2025-05-25T14:08:10.982000+00:00,9979,24.498,1261,55,48,24.498,3.1
2025-05-25T14:08:27.170000+00:00,9979,23.704,1261,4,50,23.704,2.2
2025-05-25T14:14:45.772000+00:00,9979,24.049,1261,55,53,24.049,2.7
2025-05-25T14:14:47.147000+00:00,9979,19.4,1261,63,53,19.4,
2025-05-25T14:16:41.123000+00:00,9979,24.256,1261,44,56,24.256,2.5
2025-05-25T14:26:38.027000+00:00,9979,25.063,1261,63,62,25.063,3.7
2025-05-25T14:29:40.406000+00:00,9979,25.916,1261,18,64,25.916,4.2
2025-05-25T14:34:22.421000+00:00,9979,24.025,1261,63,68,24.025,2.5
2025-05-25T14:36:00.507000+00:00,9979,24.457,1261,12,69,24.457,2.4
2025-05-25T14:38:51.533000+00:00,9979,24.837,1261,12,71,24.837,2.3
2025-05-25T14:41:05.576000+00:00,9979,24.086,1261,22,73,24.086,2.4
2025-05-25T14:42:47.010000+00:00,9979,23.95,1261,1,77,23.95,2.2
2025-06-01T13:12:13.654000+00:00,9971,30.823,1262,23,6,30.823,11.4
2025-06-01T13:14:49.875000+00:00,9971,22.009,1262,87,8,22.009,2.6
2025-06-01T13:19:35.821000+00:00,9971,21.868,1262,22,8,21.868,2.3
2025-06-01T13:16:07.039000+00:00,9971,22.233,1262,27,9,22.233,2.7
2025-06-01T13:16:24.654000+00:00,9971,30.547,1262,55,9,30.547,10.8
2025-06-01T13:17:27.032000+00:00,9971,22.224,1262,10,10,22.224,2.4
2025-06-01T13:21:17.088000+00:00,9971,21.869,1262,1,13,21.869,2.5
2025-06-01T13:23:12.878000+00:00,9971,22.491,1262,43,14,22.491,2.8
2025-06-01T13:24:35.450000+00:00,9971,22.782,1262,14,15,22.782,3.1
2025-06-01T13:25:31.587000+00:00,9971,21.957,1262,44,16,21.957,2.2
2025-06-01T13:26:50.882000+00:00,9971,21.863,1262,16,17,21.863,2.1
2025-06-01T13:28:34.699000+00:00,9971,22.039,1262,30,18,22.039,2.5
2025-06-01T13:29:48.856000+00:00,9971,21.769,1262,6,19,21.769,2.5
2025-06-01T13:30:07.914000+00:00,9971,22.041,1262,5,19,22.041,2.1
2025-06-01T13:31:01.089000+00:00,9971,21.739,1262,63,20,21.739,2.2
2025-06-01T13:31:32.319000+00:00,9971,22.554,1262,31,20,22.554,2.8
2025-06-01T13:32:04.917000+00:00,9971,22.454,1262,4,21,22.454,3.0
2025-06-01T13:32:28.543000+00:00,9971,22.234,1262,12,21,22.234,2.5
2025-06-01T13:33:20.042000+00:00,9971,21.858,1262,81,22,21.858,2.2
2025-06-01T13:37:05.525000+00:00,9971,22.056,1262,22,24,22.056,2.4
2025-06-01T13:40:13.803000+00:00,9971,37.674,1262,23,26,37.674,16.9
2025-06-01T13:42:59.372000+00:00,9971,21.933,1262,1,29,21.933,2.3
2025-06-01T13:46:33.982000+00:00,9971,22.006,1262,10,31,22.006,2.1
2025-06-01T13:50:52.991000+00:00,9971,22.346,1262,55,34,22.346,3.0
2025-06-01T13:52:07.362000+00:00,9971,22.27,1262,87,35,22.27,2.9
2025-06-01T13:57:58.470000+00:00,9971,21.893,1262,16,40,21.893,2.3
2025-06-01T13:58:06.002000+00:00,9971,22.119,1262,43,39,22.119,2.4
2025-06-01T13:59:29.893000+00:00,9971,21.752,1262,63,41,21.752,2.3
2025-06-01T14:01:40.017000+00:00,9971,22.242,1262,14,42,22.242,2.8
2025-06-01T14:03:11.902000+00:00,9971,22.468,1262,31,43,22.468,2.7
2025-06-01T14:04:16.481000+00:00,9971,22.127,1262,30,44,22.127,2.3
2025-06-01T14:04:32.386000+00:00,9971,21.822,1262,22,44,21.822,2.4
2025-06-01T14:05:29.605000+00:00,9971,21.849,1262,27,45,21.849,2.5
2025-06-01T14:06:15.959000+00:00,9971,24.416,1262,44,46,24.416,4.9
2025-06-01T14:07:10.374000+00:00,9971,21.802,1262,1,47,21.802,2.4
2025-06-01T14:08:26.277000+00:00,9971,21.863,1262,4,48,21.863,2.3
2025-06-01T14:09:20.535000+00:00,9971,22.019,1262,6,48,22.019,2.4
2025-06-01T14:09:39.403000+00:00,9971,21.838,1262,81,49,21.838,2.2
2025-06-01T14:10:32.650000+00:00,9971,23.457,1262,12,49,23.457,3.8
2025-06-01T14:11:18.414000+00:00,9971,22.953,1262,5,49,22.953,3.4
2025-06-01T14:18:02.898000+00:00,9971,22.748,1262,81,55,22.748,3.3
2025-06-01T14:18:08.762000+00:00,9971,23.562,1262,4,55,23.562,3.9
2025-06-01T14:18:11.362000+00:00,9971,22.197,1262,1,55,22.197,2.4
2025-06-01T14:18:20.041000+00:00,9971,22.216,1262,14,54,22.216,2.6
2025-06-01T14:18:23.590000+00:00,9971,22.765,1262,87,54,22.765,3.4
2025-06-01T14:18:27.128000+00:00,9971,22.283,1262,22,54,22.283,2.5
2025-06-01T14:18:34.491000+00:00,9971,22.383,1262,16,55,22.383,2.8
2025-06-01T14:18:39.415000+00:00,9971,23.167,1262,63,55,23.167,3.5
2025-06-01T14:18:50.955000+00:00,9971,22.83,1262,44,55,22.83,2.7
2025-06-01T14:19:00.832000+00:00,9971,21.874,1262,43,54,21.874,2.1
2025-06-01T14:19:35.767000+00:00,9971,21.841,1262,6,55,21.841,2.5
2025-06-01T14:20:05.783000+00:00,9971,22.818,1262,10,55,22.818,3.0
2025-06-01T14:20:33.319000+00:00,9971,21.984,1262,55,55,21.984,2.8
2025-06-01T14:21:28.036000+00:00,9971,21.904,1262,27,56,21.904,2.7
2025-06-15T18:18:46.909000+00:00,9963,23.604,1263,1,12,23.604,2.6
2025-06-15T18:20:00.568000+00:00,9963,23.231,1263,63,13,23.231,2.5
2025-06-15T18:20:28.381000+00:00,9963,24.13,1263,6,13,24.13,3.1
2025-06-15T18:21:22.053000+00:00,9963,23.32,1263,12,14,23.32,2.4
2025-06-15T18:21:42.506000+00:00,9963,24.735,1263,43,14,24.735,3.4
2025-06-15T18:22:45.572000+00:00,9963,23.604,1263,44,15,23.604,2.3
2025-06-15T18:22:54.213000+00:00,9963,24.021,1263,14,15,24.021,3.2
2025-06-15T18:23:58.495000+00:00,9963,23.245,1263,81,16,23.245,2.1
2025-06-15T18:27:00.309000+00:00,9963,23.562,1263,87,18,23.562,2.8
2025-06-15T18:28:08.403000+00:00,9963,23.476,1263,27,19,23.476,2.4
2025-06-15T18:33:34.193000+00:00,9963,23.898,1263,23,23,23.898,3.0
2025-06-15T18:34:50.901000+00:00,9963,23.742,1263,18,24,23.742,2.6
2025-06-15T18:39:19.256000+00:00,9963,23.36,1263,16,28,23.36,2.2
2025-06-15T18:40:32.682000+00:00,9963,23.223,1263,4,29,23.223,2.2
2025-06-15T18:50:44.061000+00:00,9963,23.121,1263,1,37,23.121,2.2
2025-06-15T18:52:00.218000+00:00,9963,23.416,1263,12,38,23.416,2.2
2025-06-15T18:52:59.709000+00:00,9963,23.28,1263,30,38,23.28,2.1
2025-06-15T18:56:57.358000+00:00,9963,24.262,1263,63,42,24.262,3.3
2025-06-15T19:00:51.238000+00:00,9963,23.174,1263,81,45,23.174,2.2
2025-06-15T19:01:17.519000+00:00,9963,23.338,1263,44,45,23.338,2.0
2025-06-15T19:03:25.680000+00:00,9963,23.471,1263,4,47,23.471,2.4
2025-06-15T19:07:07.635000+00:00,9963,23.715,1263,5,49,23.715,2.4
2025-06-15T19:07:59.919000+00:00,9963,23.409,1263,14,50,23.409,2.6
2025-06-15T19:09:55.498000+00:00,9963,34.742,1263,18,51,34.742,13.3
2025-06-15T19:11:03.280000+00:00,9963,23.859,1263,16,53,23.859,2.1
2025-06-15T19:12:18.953000+00:00,9963,23.987,1263,10,53,23.987,2.9
2025-06-15T19:15:57.626000+00:00,9963,25.178,1263,22,56,25.178,3.7
2025-06-15T19:17:03.230000+00:00,9963,24.452,1263,31,57,24.452,3.0
2025-06-15T19:17:07.152000+00:00,9963,23.269,1263,55,57,23.269,2.6
2025-06-15T19:28:33.451000+00:00,9963,18.2,1263,14,66,18.2,
2025-06-15T19:28:37.654000+00:00,9963,18.2,1263,27,66,18.2,
2025-06-15T19:28:41.123000+00:00,9963,18.2,1263,63,67,18.2,
2025-06-15T19:28:43.779000+00:00,9963,18.2,1263,1,67,18.2,
2025-06-15T19:28:46.904000+00:00,9963,18.2,1263,12,67,18.2,
2025-06-15T19:28:54.639000+00:00,9963,18.2,1263,31,66,18.2,
2025-06-15T19:28:55.248000+00:00,9963,18.2,1263,55,66,18.2,
2025-06-15T19:28:56.092000+00:00,9963,26.385,1263,81,67,26.385,4.0
2025-06-15T19:29:14.030000+00:00,9963,18.3,1263,16,67,18.3,
2025-06-15T19:29:16.967000+00:00,9963,27.985,1263,87,66,27.985,7.2
2025-06-15T19:29:19.201000+00:00,9963,18.2,1263,22,66,18.2,
2025-06-15T19:29:21.748000+00:00,9963,18.1,1263,43,66,18.1,
2025-06-15T19:29:22.670000+00:00,9963,18.2,1263,5,66,18.2,
2025-06-15T19:29:26.092000+00:00,9963,18.2,1263,10,66,18.2,
2025-06-15T19:29:32.417000+00:00,9963,23.693,1263,6,66,23.693,2.8
2025-06-15T19:29:35.126000+00:00,9963,23.772,1263,18,66,23.772,2.6
2025-06-15T19:29:45.861000+00:00,9963,18.2,1263,44,67,18.2,
2025-06-15T19:30:27.190000+00:00,9963,18.1,1263,14,67,18.1,
2025-06-15T19:30:30.052000+00:00,9963,18.2,1263,27,67,18.2,
2025-06-15T19:30:47.996000+00:00,9963,19.4,1263,63,68,19.4,
2025-06-15T19:30:49.058000+00:00,9963,19.2,1263,1,68,19.2,
2025-06-15T19:30:50.277000+00:00,9963,18.9,1263,12,68,18.9,
2025-06-15T19:30:51.777000+00:00,9963,18.2,1263,31,67,18.2,
2025-06-15T19:30:52.730000+00:00,9963,18.1,1263,55,67,18.1,
2025-06-15T19:30:53.949000+00:00,9963,18.2,1263,81,68,18.2,
2025-06-15T19:31:08.887000+00:00,9963,18.2,1263,16,68,18.2,
2025-06-15T19:31:13.668000+00:00,9963,18.2,1263,87,67,18.2,
2025-06-15T19:31:16.491000+00:00,9963,18.2,1263,22,67,18.2,
2025-06-15T19:31:18.654000+00:00,9963,18.1,1263,43,67,18.1,
2025-06-15T19:31:20.346000+00:00,9963,18.2,1263,5,67,18.2,
2025-06-15T19:31:21.526000+00:00,9963,18.2,1263,10,67,18.2,
2025-06-15T19:31:27.900000+00:00,9963,18.2,1263,6,67,18.2,
2025-06-15T19:31:30.993000+00:00,9963,18.2,1263,18,67,18.2,
2025-06-15T19:31:36.447000+00:00,9963,18.2,1263,44,68,18.2,
2025-06-15T19:32:06.587000+00:00,9963,18.2,1263,14,68,18.2,
2025-06-15T19:32:09.150000+00:00,9963,18.3,1263,27,68,18.3,
2025-06-15T19:32:51.728000+00:00,9963,18.2,1263,63,69,18.2,
2025-06-15T19:32:52.760000+00:00,9963,18.3,1263,1,69,18.3,
2025-06-15T19:32:53.900000+00:00,9963,18.2,1263,12,69,18.2,
2025-06-15T19:32:55.228000+00:00,9963,18.2,1263,31,68,18.2,
2025-06-15T19:32:56.228000+00:00,9963,18.1,1263,55,68,18.1,
2025-06-15T19:32:57.822000+00:00,9963,18.2,1263,81,69,18.2,
2025-06-15T19:32:59.650000+00:00,9963,18.2,1263,16,69,18.2,
2025-06-15T19:33:00.697000+00:00,9963,18.2,1263,87,68,18.2,
2025-06-15T19:33:02.791000+00:00,9963,18.2,1263,22,68,18.2,
2025-06-15T19:33:04.510000+00:00,9963,18.1,1263,43,68,18.1,
2025-06-15T19:33:06.244000+00:00,9963,18.2,1263,5,68,18.2,
2025-06-15T19:33:08.260000+00:00,9963,18.2,1263,10,68,18.2,
2025-06-15T19:33:10.916000+00:00,9963,18.2,1263,6,68,18.2,
2025-06-15T19:33:13.025000+00:00,9963,18.2,1263,18,68,18.2,
2025-06-15T19:33:14.229000+00:00,9963,18.2,1263,44,69,18.2,
2025-06-15T19:33:43.135000+00:00,9963,18.2,1263,14,69,18.2,
2025-06-15T19:33:46.010000+00:00,9963,18.3,1263,27,69,18.3,
2025-06-29T13:21:58.785000+00:00,9955,21.297,1264,6,2,21.297,2.2
2025-06-29T13:33:15.023000+00:00,9955,21.91,1264,87,11,21.91,3.1
2025-06-29T13:34:25.507000+00:00,9955,21.959,1264,10,12,21.959,3.0
2025-06-29T13:34:29.788000+00:00,9955,21.236,1264,27,12,21.236,2.3
2025-06-29T13:35:33.152000+00:00,9955,21.21,1264,23,13,21.21,2.5
2025-06-29T13:35:43.334000+00:00,9955,23.038,1264,43,13,23.038,3.9
2025-06-29T13:41:30.636000+00:00,9955,21.344,1264,63,18,21.344,2.4
2025-06-29T13:41:42.896000+00:00,9955,21.492,1264,22,18,21.492,2.4
2025-06-29T13:42:53.542000+00:00,9955,23.188,1264,31,19,23.188,3.9
2025-06-29T13:43:35.564000+00:00,9955,22.131,1264,4,20,22.131,3.1
2025-06-29T13:45:08.630000+00:00,9955,21.676,1264,5,21,21.676,2.4
2025-06-29T13:48:21.332000+00:00,9955,22.599,1264,81,24,22.599,3.4
2025-06-29T13:49:38.562000+00:00,9955,21.308,1264,16,25,21.308,2.3
2025-06-29T13:50:52.763000+00:00,9955,21.287,1264,44,26,21.287,2.2
2025-06-29T13:51:27.716000+00:00,9955,22.907,1264,18,26,22.907,3.6
2025-06-29T13:53:45.441000+00:00,9955,21.68,1264,6,28,21.68,2.7
2025-06-29T13:56:28.687000+00:00,9955,30.0,1264,22,30,30.0,10.6
2025-06-29T13:58:21.124000+00:00,9955,21.434,1264,30,32,21.434,2.2
2025-06-29T13:59:35.606000+00:00,9955,21.865,1264,14,33,21.865,2.8
2025-06-29T14:05:48.294000+00:00,9955,22.105,1264,10,38,22.105,2.7
2025-06-29T14:06:55.950000+00:00,9955,21.771,1264,87,39,21.771,3.0
2025-06-29T14:07:09.171000+00:00,9955,21.087,1264,43,39,21.087,2.2
2025-06-29T14:10:20.552000+00:00,9955,21.045,1264,27,42,21.045,2.3
2025-06-29T14:13:44.466000+00:00,9955,21.854,1264,63,45,21.854,2.9
2025-06-29T14:17:56.986000+00:00,9955,21.536,1264,16,49,21.536,2.4
2025-06-29T14:18:32.536000+00:00,9955,21.286,1264,5,49,21.286,2.2
2025-06-29T14:19:16.051000+00:00,9955,21.158,1264,44,50,21.158,2.2
2025-06-29T14:19:50.397000+00:00,9955,22.284,1264,31,50,22.284,3.0
2025-06-29T14:21:10.318000+00:00,9955,21.427,1264,4,52,21.427,2.5
2025-06-29T14:22:22.916000+00:00,9955,21.033,1264,81,53,21.033,2.0
2025-06-29T14:23:47.998000+00:00,9955,21.763,1264,18,53,21.763,2.5
2025-06-29T14:32:24.688000+00:00,9955,32.643,1264,22,60,32.643,13.6
2025-07-06T14:08:17.498000+00:00,9947,28.721,1277,12,2,28.721,2.3
2025-07-06T14:16:33.376000+00:00,9947,29.125,1277,18,6,29.125,2.7
2025-07-06T14:22:11.077000+00:00,9947,29.736,1277,27,9,29.736,3.7
2025-07-06T14:22:24.173000+00:00,9947,28.707,1277,12,9,28.707,2.2
2025-07-06T14:23:53.899000+00:00,9947,28.853,1277,18,10,28.853,2.6
2025-07-06T14:23:59.805000+00:00,9947,28.647,1277,63,10,28.647,2.4
2025-07-06T14:24:06.524000+00:00,9947,29.089,1277,16,10,29.089,2.8
2025-07-06T14:24:11.518000+00:00,9947,28.523,1277,6,10,28.523,2.5
2025-07-06T14:24:14.486000+00:00,9947,29.201,1277,87,10,29.201,2.8
2025-07-06T14:25:25.048000+00:00,9947,29.491,1277,81,11,29.491,3.1
2025-07-06T14:25:32.725000+00:00,9947,28.182,1277,1,11,28.182,2.2
2025-07-06T14:25:33.734000+00:00,9947,30.63,1277,4,11,30.63,5.1
2025-07-06T14:25:42.487000+00:00,9947,28.917,1277,44,11,28.917,2.3
2025-07-06T14:25:43.534000+00:00,9947,28.912,1277,10,11,28.912,2.4
2025-07-06T14:25:44.440000+00:00,9947,28.707,1277,14,11,28.707,2.8
2025-07-06T14:25:46.815000+00:00,9947,29.554,1277,55,11,29.554,3.2
2025-07-06T14:25:59.565000+00:00,9947,28.544,1277,22,11,28.544,2.1
2025-07-06T14:27:41.561000+00:00,9947,29.251,1277,23,12,29.251,2.5
2025-07-06T14:42:15.259000+00:00,9947,29.562,1277,31,18,29.562,2.7
2025-07-06T14:47:35.833000+00:00,9947,29.728,1277,12,20,29.728,3.1
2025-07-06T15:18:04.337000+00:00,9947,28.534,1277,14,37,28.534,2.5
2025-07-06T15:19:45.200000+00:00,9947,28.205,1277,63,38,28.205,2.3
2025-07-06T15:24:34.802000+00:00,9947,29.127,1277,44,41,29.127,3.1
2025-07-06T15:24:46.957000+00:00,9947,28.5,1277,18,41,28.5,
2025-07-06T15:24:51.692000+00:00,9947,29.6,1277,1,41,29.6,
2025-07-06T15:24:52.755000+00:00,9947,28.4,1277,10,41,28.4,
2025-07-06T15:25:01.917000+00:00,9947,28.6,1277,55,41,28.6,
2025-07-06T15:25:03.733000+00:00,9947,29.0,1277,87,41,29.0,
2025-07-06T15:25:39.003000+00:00,9947,40.1,1277,22,41,40.1,
2025-07-06T15:26:13.413000+00:00,9947,29.952,1277,27,42,29.952,4.6
2025-07-06T15:26:39.555000+00:00,9947,28.84,1277,16,42,28.84,2.6
2025-07-06T15:26:43.790000+00:00,9947,29.2,1277,23,42,29.2,
2025-07-06T15:26:45.946000+00:00,9947,28.646,1277,31,42,28.646,2.5
2025-07-06T15:27:27.684000+00:00,9947,40.28,1277,81,43,40.28,14.6
2025-07-06T15:28:57.318000+00:00,9947,28.214,1277,4,44,28.214,2.4
2025-07-27T14:46:51.232000+00:00,9939,23.284,1265,44,11,23.284,2.2
2025-07-27T14:46:55.195000+00:00,9939,23.599,1265,27,11,23.599,2.9
2025-07-27T14:46:57.838000+00:00,9939,26.825,1265,10,11,26.825,3.9
2025-07-27T14:46:58.342000+00:00,9939,23.404,1265,14,11,23.404,2.5
2025-07-27T14:48:23.686000+00:00,9939,23.844,1265,81,12,23.844,2.8
2025-07-27T14:48:33.936000+00:00,9939,23.806,1265,16,12,23.806,2.5
2025-07-27T14:48:36.639000+00:00,9939,25.913,1265,1,12,25.913,4.8
2025-07-27T14:48:38.404000+00:00,9939,23.635,1265,63,12,23.635,2.8
2025-07-27T14:48:40.404000+00:00,9939,24.029,1265,23,12,24.029,2.7
2025-07-27T14:48:46.326000+00:00,9939,23.269,1265,30,12,23.269,2.3
2025-07-27T14:48:48.514000+00:00,9939,23.274,1265,5,12,23.274,2.2
2025-07-27T14:48:50.448000+00:00,9939,24.13,1265,87,12,24.13,3.2
2025-07-27T14:48:58.204000+00:00,9939,23.665,1265,43,12,23.665,2.6
2025-07-27T14:49:01.423000+00:00,9939,23.609,1265,12,12,23.609,2.4
2025-07-27T14:49:02.220000+00:00,9939,23.787,1265,18,12,23.787,2.7
2025-07-27T14:49:03.120000+00:00,9939,27.528,1265,55,12,27.528,6.2
2025-07-27T14:50:23.650000+00:00,9939,24.376,1265,4,13,24.376,3.5
2025-07-27T14:50:46.228000+00:00,9939,23.33,1265,22,13,23.33,2.2
2025-07-27T14:50:48.009000+00:00,9939,23.58,1265,6,13,23.58,2.8
2025-07-27T14:50:58.918000+00:00,9939,23.802,1265,31,13,23.802,2.6
2025-07-27T15:04:04.883000+00:00,9939,23.376,1265,6,20,23.376,2.8
2025-07-27T15:14:55.941000+00:00,9939,23.77,1265,55,26,23.77,3.1
2025-07-27T15:18:31.792000+00:00,9939,23.449,1265,43,28,23.449,2.9
2025-07-27T15:20:11.108000+00:00,9939,23.692,1265,14,29,23.692,3.3
2025-07-27T15:21:56.569000+00:00,9939,23.059,1265,12,30,23.059,2.3
2025-07-27T15:25:26.166000+00:00,9939,23.89,1265,27,32,23.89,3.4
2025-08-03T13:10:42.523000+00:00,9928,21.5,1266,27,5,21.5,
2025-08-03T13:22:01.414000+00:00,9928,30.248,1266,43,13,30.248,11.1
2025-08-03T13:23:14.814000+00:00,9928,21.345,1266,23,14,21.345,2.6
2025-08-03T13:23:15.143000+00:00,9928,22.444,1266,31,14,22.444,3.1
2025-08-03T13:24:35.579000+00:00,9928,21.67,1266,55,15,21.67,2.7
2025-08-03T13:27:14.953000+00:00,9928,21.433,1266,1,17,21.433,2.3
2025-08-03T13:28:15.303000+00:00,9928,21.145,1266,81,18,21.145,2.1
2025-08-03T13:29:34.867000+00:00,9928,21.13,1266,16,19,21.13,2.0
2025-08-03T13:29:41.506000+00:00,9928,21.703,1266,63,19,21.703,2.9
2025-08-03T13:31:41.726000+00:00,9928,21.295,1266,22,20,21.295,2.1
2025-08-03T13:32:58.761000+00:00,9928,22.328,1266,12,21,22.328,3.2
2025-08-03T13:45:32.129000+00:00,9928,21.754,1266,87,30,21.754,2.8
2025-08-03T13:46:07.537000+00:00,9928,20.94,1266,4,31,20.94,1.9
2025-08-03T13:48:23.595000+00:00,9928,21.699,1266,10,32,21.699,2.6
2025-08-03T13:49:42.725000+00:00,9928,21.096,1266,6,33,21.096,2.2
2025-08-03T13:52:42.991000+00:00,9928,26.28,1266,43,35,26.28,7.2
2025-08-03T13:53:38.463000+00:00,9928,21.464,1266,18,36,21.464,2.4
2025-08-03T13:55:26.296000+00:00,9928,21.541,1266,22,37,21.541,2.4
2025-08-03T13:56:46.767000+00:00,9928,22.726,1266,23,38,22.726,3.8
2025-08-03T13:57:35.927000+00:00,9928,22.204,1266,14,39,22.204,2.9
2025-08-03T13:58:22.592000+00:00,9928,21.136,1266,16,40,21.136,2.0
2025-08-03T13:59:03.655000+00:00,9928,21.773,1266,5,40,21.773,2.6
2025-08-03T13:59:09.858000+00:00,9928,22.136,1266,30,40,22.136,3.0
2025-08-03T14:00:56.554000+00:00,9928,28.7,1266,27,41,28.7,
